t,theta,phi
0.04430651664733887,1.1102423351135742,-2.0201292709616463
0.045420169830322266,1.1102423351135742,-2.0201292709616463
0.04642629623413086,1.1102423351135742,-2.0201292709616463
0.047235965728759766,1.1102423351135742,-2.0201292709616463
0.04823136329650879,1.1102423351135742,-2.0201292709616463
0.04923081398010254,1.1102423351135742,-2.0201292709616463
0.05022788047790527,1.1102423351135742,-2.0201292709616463
0.051229238510131836,1.1102423351135742,-2.0201292709616463
0.05219268798828125,1.1102423351135742,-2.0201292709616463
0.0531923770904541,1.1102423351135742,-2.0201292709616463
0.054228782653808594,1.1102423351135742,-2.0201292709616463
0.05539679527282715,1.1102423351135742,-2.0201292709616463
0.05665946006774902,1.1102423351135742,-2.0201292709616463
0.05793261528015137,1.1102423351135742,-2.0201292709616463
0.05906248092651367,1.1102423351135742,-2.0201292709616463
0.060167551040649414,1.1102423351135742,-2.0201292709616463
0.0611722469329834,1.1102423351135742,-2.0201292709616463
0.062174081802368164,1.1102423351135742,-2.0201292709616463
0.06317257881164551,1.1102423351135742,-2.0201292709616463
0.06465625762939453,1.1102423351135742,-2.0201292709616463
0.06757426261901855,1.1102423351135742,-2.0201292709616463
0.06858682632446289,1.1102423351135742,-2.0201292709616463
0.06960391998291016,1.1102423351135742,-2.0201292709616463
0.07060003280639648,1.1102423351135742,-2.0201292709616463
0.07160019874572754,1.1102423351135742,-2.0201292709616463
0.07257294654846191,1.1102423351135742,-2.0201292709616463
0.07360100746154785,1.1102423351135742,-2.0201292709616463
0.07460236549377441,1.1102423351135742,-2.0201292709616463
0.07560086250305176,1.1102423351135742,-2.0201292709616463
0.07660436630249023,1.1102423351135742,-2.0201292709616463
0.07760405540466309,1.1102423351135742,-2.0201292709616463
0.07860493659973145,1.1102423351135742,-2.0201292709616463
0.07960772514343262,1.1102423351135742,-2.0201292709616463
0.08056449890136719,1.1102423351135742,-2.0201292709616463
0.0815725326538086,1.1102423351135742,-2.0201292709616463
0.08257079124450684,1.1102423351135742,-2.0201292709616463
0.08357405662536621,1.1102423351135742,-2.0201292709616463
0.08457183837890625,1.1102423351135742,-2.0201292709616463
0.0855705738067627,1.1102423351135742,-2.0201292709616463
0.08657097816467285,1.1102423351135742,-2.0201292709616463
0.08757257461547852,1.1102423351135742,-2.0201292709616463
0.08857274055480957,1.1102423351135742,-2.0201292709616463
0.08957242965698242,1.1102423351135742,-2.0201292709616463
0.09057259559631348,1.1102423351135742,-2.0201292709616463
0.09160685539245605,1.1102423351135742,-2.0201292709616463
0.09260749816894531,1.1102423351135742,-2.0201292709616463
0.09360694885253906,1.1102423351135742,-2.0201292709616463
0.09460854530334473,1.1102423351135742,-2.0201292709616463
0.09560585021972656,1.1102423351135742,-2.0201292709616463
0.09660863876342773,1.1102423351135742,-2.0201292709616463
0.0976104736328125,1.1102423351135742,-2.0201292709616463
0.09860849380493164,1.1102423351135742,-2.0201292709616463
0.0996100902557373,1.1102423351135742,-2.0201292709616463
0.10061144828796387,1.1102423351135742,-2.0201292709616463
0.10160970687866211,1.1102423351135742,-2.0201292709616463
0.10260987281799316,1.1102423351135742,-2.0201292709616463
0.10360932350158691,1.1102423351135742,-2.0201292709616463
0.10461163520812988,1.1102423351135742,-2.0201292709616463
0.10560941696166992,1.1102423351135742,-2.0201292709616463
0.10660934448242188,1.1102423351135742,-2.0201292709616463
0.10760879516601562,1.1102423351135742,-2.0201292709616463
0.108612060546875,1.1102423351135742,-2.0201292709616463
0.10961341857910156,1.1102423351135742,-2.0201292709616463
0.11066174507141113,1.1102423351135742,-2.0201292709616463
0.1116635799407959,1.1102423351135742,-2.0201292709616463
0.11266255378723145,1.1102423351135742,-2.0201292709616463
0.1136622428894043,1.1102423351135742,-2.0201292709616463
0.11466264724731445,1.1102423351135742,-2.0201292709616463
0.11567258834838867,1.1102423351135742,-2.0201292709616463
0.11666584014892578,1.1102423351135742,-2.0201292709616463
0.11766529083251953,1.1102423351135742,-2.0201292709616463
0.11866354942321777,1.1102423351135742,-2.0201292709616463
0.11966347694396973,1.1102423351135742,-2.0201292709616463
0.12066411972045898,1.1102423351135742,-2.0201292709616463
0.12166237831115723,1.1102423351135742,-2.0201292709616463
0.1226649284362793,1.1102423351135742,-2.0201292709616463
0.12366271018981934,1.1102423351135742,-2.0201292709616463
0.1246647834777832,1.1102423351135742,-2.0201292709616463
0.12583327293395996,1.1102423351135742,-2.0201292709616463
0.12683582305908203,1.1102423351135742,-2.0201292709616463
0.14183926582336426,1.1102423351135742,-2.0201292709616463
0.14283370971679688,1.1102423351135742,-2.0201292709616463
0.14383387565612793,1.1102423351135742,-2.0201292709616463
0.14480185508728027,1.1102423351135742,-2.0201292709616463
0.14583468437194824,1.1102423351135742,-2.0201292709616463
0.1468343734741211,1.1102423351135742,-2.0201292709616463
0.14783167839050293,1.1102423351135742,-2.0201292709616463
0.148834228515625,1.1102423351135742,-2.0201292709616463
0.14983463287353516,1.1102423351135742,-2.0201292709616463
0.1508336067199707,1.1102423351135742,-2.0201292709616463
0.15183424949645996,1.1102423351135742,-2.0201292709616463
0.15283703804016113,1.1102423351135742,-2.0201292709616463
0.15383458137512207,1.1102423351135742,-2.0201292709616463
0.1548314094543457,1.1102423351135742,-2.0201292709616463
0.15583443641662598,1.1102423351135742,-2.0201292709616463
0.15683674812316895,1.1102423351135742,-2.0201292709616463
0.15784072875976562,1.1102423351135742,-2.0201292709616463
0.1587996482849121,1.1102423351135742,-2.0201292709616463
0.1597893238067627,1.1102423351135742,-2.0201292709616463
0.16078829765319824,1.1102423351135742,-2.0201292709616463
0.1618354320526123,1.1102423351135742,-2.0201292709616463
0.16283559799194336,1.1102423351135742,-2.0201292709616463
0.16383743286132812,1.1102423351135742,-2.0201292709616463
0.16483473777770996,1.1102423351135742,-2.0201292709616463
0.1658339500427246,1.1102423351135742,-2.0201292709616463
0.16683506965637207,1.1102423351135742,-2.0201292709616463
0.16783499717712402,1.1102423351135742,-2.0201292709616463
0.1688375473022461,1.1102423351135742,-2.0201292709616463
0.16983485221862793,1.1102423351135742,-2.0201292709616463
0.17083168029785156,1.1102423351135742,-2.0201292709616463
0.17183446884155273,1.1102423351135742,-2.0201292709616463
0.1728360652923584,1.1102423351135742,-2.0201292709616463
0.17379975318908691,1.1102423351135742,-2.0201292709616463
0.1748356819152832,1.1102423351135742,-2.0201292709616463
0.17583441734313965,1.1102423351135742,-2.0201292709616463
0.1768341064453125,1.1102423351135742,-2.0201292709616463
0.17783522605895996,1.1102423351135742,-2.0201292709616463
0.17883539199829102,1.1102423351135742,-2.0201292709616463
0.17983746528625488,1.1102423351135742,-2.0201292709616463
0.18083524703979492,1.1102423351135742,-2.0201292709616463
0.18183588981628418,1.1102423351135742,-2.0201292709616463
0.18283486366271973,1.1102423351135742,-2.0201292709616463
0.18383479118347168,1.1102423351135742,-2.0201292709616463
0.18483734130859375,1.1102423351135742,-2.0201292709616463
0.18584132194519043,1.1102423351135742,-2.0201292709616463
0.18683314323425293,1.1102423351135742,-2.0201292709616463
0.1878349781036377,1.1102423351135742,-2.0201292709616463
0.18883705139160156,1.1102423351135742,-2.0201292709616463
0.18983936309814453,1.1102423351135742,-2.0201292709616463
0.19083523750305176,1.1102423351135742,-2.0201292709616463
0.1918349266052246,1.1102423351135742,-2.0201292709616463
0.19283485412597656,1.1102423351135742,-2.0201292709616463
0.19383525848388672,1.1102423351135742,-2.0201292709616463
0.19483566284179688,1.1102423351135742,-2.0201292709616463
0.19584083557128906,1.1102423351135742,-2.0201292709616463
0.19683480262756348,1.1102423351135742,-2.0201292709616463
0.19783973693847656,1.1102423351135742,-2.0201292709616463
0.19883489608764648,1.1102423351135742,-2.0201292709616463
0.19983506202697754,1.1102423351135742,-2.0201292709616463
0.2008380889892578,1.1102423351135742,-2.0201292709616463
0.20183563232421875,1.1102423351135742,-2.0201292709616463
0.20283246040344238,1.1102423351135742,-2.0201292709616463
0.20383501052856445,1.1102423351135742,-2.0201292709616463
0.20483732223510742,1.1102423351135742,-2.0201292709616463
0.2057938575744629,1.1102423351135742,-2.0201292709616463
0.2068345546722412,1.1102423351135742,-2.0201292709616463
0.20783495903015137,1.1102423351135742,-2.0201292709616463
0.20883464813232422,1.1102423351135742,-2.0201292709616463
0.20983552932739258,1.1102423351135742,-2.0201292709616463
0.21088838577270508,1.1102423351135742,-2.0201292709616463
0.21189045906066895,1.1102423351135742,-2.0201292709616463
0.2128891944885254,1.1102423351135742,-2.0201292709616463
0.21388959884643555,1.1102423351135742,-2.0201292709616463
0.2148892879486084,1.1102423351135742,-2.0201292709616463
0.21589183807373047,1.1102423351135742,-2.0201292709616463
0.2168896198272705,1.1102423351135742,-2.0201292709616463
0.21789312362670898,1.1102423351135742,-2.0201292709616463
0.2188892364501953,1.1102423351135742,-2.0201292709616463
0.21988916397094727,1.1102423351135742,-2.0201292709616463
0.22089171409606934,1.1102423351135742,-2.0201292709616463
0.22188901901245117,1.1102423351135742,-2.0201292709616463
0.222886323928833,1.1102423351135742,-2.0201292709616463
0.22388958930969238,1.1102423351135742,-2.0201292709616463
0.22489476203918457,1.1102423351135742,-2.0201292709616463
0.22547006607055664,1.1102423351135742,-2.0201292709616463
0.22652363777160645,1.1102423351135742,-2.0201292709616463
0.2275240421295166,1.1102423351135742,-2.0201292709616463
0.22852396965026855,1.1102423351135742,-2.0201292709616463
0.2295236587524414,1.1102423351135742,-2.0201292709616463
0.23052167892456055,1.1102423351135742,-2.0201292709616463
0.2315232753753662,1.1102423351135742,-2.0201292709616463
0.23252344131469727,1.1102423351135742,-2.0201292709616463
0.23352479934692383,1.1102423351135742,-2.0201292709616463
0.23452353477478027,1.1102423351135742,-2.0201292709616463
0.23552608489990234,1.1102423351135742,-2.0201292709616463
0.23652386665344238,1.1102423351135742,-2.0201292709616463
0.23752093315124512,1.1102423351135742,-2.0201292709616463
0.2385251522064209,1.1102423351135742,-2.0201292709616463
0.23952555656433105,1.1102423351135742,-2.0201292709616463
0.2405238151550293,1.1102423351135742,-2.0201292709616463
0.24152350425720215,1.1102423351135742,-2.0201292709616463
0.2425236701965332,1.1102423351135742,-2.0201292709616463
0.24352455139160156,1.1102423351135742,-2.0201292709616463
0.2445240020751953,1.1102423351135742,-2.0201292709616463
0.24552464485168457,1.1102423351135742,-2.0201292709616463
0.24652576446533203,1.1102423351135742,-2.0201292709616463
0.24752473831176758,1.1102423351135742,-2.0201292709616463
0.24852323532104492,1.1102423351135742,-2.0201292709616463
0.24952363967895508,1.1102423351135742,-2.0201292709616463
0.25052428245544434,1.1102423351135742,-2.0201292709616463
0.2515254020690918,1.1102423351135742,-2.0201292709616463
0.25252318382263184,1.1102423351135742,-2.0201292709616463
0.2535219192504883,1.1102423351135742,-2.0201292709616463
0.25452351570129395,1.1102423351135742,-2.0201292709616463
0.2555258274078369,1.1102423351135742,-2.0201292709616463
0.25652599334716797,1.1102423351135742,-2.0201292709616463
0.2575240135192871,1.1102423351135742,-2.0201292709616463
0.25852417945861816,1.1102423351135742,-2.0201292709616463
0.25954270362854004,1.1102423351135742,-2.0201292709616463
0.2605249881744385,1.1102423351135742,-2.0201292709616463
0.2615237236022949,1.1102423351135742,-2.0201292709616463
0.2625260353088379,1.1102423351135742,-2.0201292709616463
0.26352405548095703,1.1102423351135742,-2.0201292709616463
0.2645275592803955,1.1102423351135742,-2.0201292709616463
0.26552271842956543,1.1102423351135742,-2.0201292709616463
0.2665228843688965,1.1102423351135742,-2.0201292709616463
0.26747751235961914,1.1102423351135742,-2.0201292709616463
0.2685220241546631,1.1102423351135742,-2.0201292709616463
0.2695186138153076,1.1102423351135742,-2.0201292709616463
0.2704904079437256,1.1102423351135742,-2.0201292709616463
0.27152323722839355,1.1102423351135742,-2.0201292709616463
0.2725200653076172,1.1102423351135742,-2.0201292709616463
0.27352094650268555,1.1102423351135742,-2.0201292709616463
0.2745201587677002,1.1102423351135742,-2.0201292709616463
0.27552008628845215,1.1102423351135742,-2.0201292709616463
0.2765200138092041,1.1102423351135742,-2.0201292709616463
0.27751970291137695,1.1102423351135742,-2.0201292709616463
0.2785224914550781,1.1102423351135742,-2.0201292709616463
0.27951955795288086,1.1102423351135742,-2.0201292709616463
0.2805197238922119,1.1102423351135742,-2.0201292709616463
0.2815225124359131,1.1102423351135742,-2.0201292709616463
0.282520055770874,1.1102423351135742,-2.0201292709616463
0.28348588943481445,1.1102423351135742,-2.0201292709616463
0.28451991081237793,1.1102423351135742,-2.0201292709616463
0.28548574447631836,1.1102423351135742,-2.0201292709616463
0.28652000427246094,1.1102423351135742,-2.0201292709616463
0.28748106956481934,1.1102423351135742,-2.0201292709616463
0.28852152824401855,1.1102423351135742,-2.0201292709616463
0.28948497772216797,1.1102423351135742,-2.0201292709616463
0.2904829978942871,1.1102423351135742,-2.0201292709616463
0.29148411750793457,1.1102423351135742,-2.0201292709616463
0.2924845218658447,1.1102423351135742,-2.0201292709616463
0.2934839725494385,1.1102423351135742,-2.0201292709616463
0.29448390007019043,1.1102423351135742,-2.0201292709616463
0.2955186367034912,1.1102423351135742,-2.0201292709616463
0.29651856422424316,1.1102423351135742,-2.0201292709616463
0.2975196838378906,1.1102423351135742,-2.0201292709616463
0.2985208034515381,1.1102423351135742,-2.0201292709616463
0.29952287673950195,1.1102423351135742,-2.0201292709616463
0.3005208969116211,1.1102423351135742,-2.0201292709616463
0.3015255928039551,1.1102423351135742,-2.0201292709616463
0.3025219440460205,1.1102423351135742,-2.0201292709616463
0.30352210998535156,1.1102423351135742,-2.0201292709616463
0.3045198917388916,1.1102423351135742,-2.0201292709616463
0.30551958084106445,1.1102423351135742,-2.0201292709616463
0.3065195083618164,1.1102423351135742,-2.0201292709616463
0.30751967430114746,1.1102423351135742,-2.0201292709616463
0.308521032333374,1.1102423351135742,-2.0201292709616463
0.30951929092407227,1.1102423351135742,-2.0201292709616463
0.31056785583496094,1.1102423351135742,-2.0201292709616463
0.3115675449371338,1.1102423351135742,-2.0201292709616463
0.31257033348083496,1.1102423351135742,-2.0201292709616463
0.3135678768157959,1.1102423351135742,-2.0201292709616463
0.31456780433654785,1.1102423351135742,-2.0201292709616463
0.3155696392059326,1.1102423351135742,-2.0201292709616463
0.3165700435638428,1.1102423351135742,-2.0201292709616463
0.3175699710845947,1.1102423351135742,-2.0201292709616463
0.3185746669769287,1.1102423351135742,-2.0201292709616463
0.31956982612609863,1.1102423351135742,-2.0201292709616463
0.3205687999725342,1.1102423351135742,-2.0201292709616463
0.32157063484191895,1.1102423351135742,-2.0201292709616463
0.3225679397583008,1.1102423351135742,-2.0201292709616463
0.32356810569763184,1.1102423351135742,-2.0201292709616463
0.3251168727874756,1.1102423351135742,-2.0201292709616463
0.32616734504699707,1.1102423351135742,-2.0201292709616463
0.32717013359069824,1.1102423351135742,-2.0201292709616463
0.3281674385070801,1.1102423351135742,-2.0201292709616463
0.3291647434234619,1.1102423351135742,-2.0201292709616463
0.345167875289917,1.1102423351135742,-2.0201292709616463
0.3461744785308838,1.1102423351135742,-2.0201292709616463
0.3472254276275635,1.1102423351135742,-2.0201292709616463
0.3481903076171875,1.1102423351135742,-2.0201292709616463
0.3493683338165283,1.1102423351135742,-2.0201292709616463
0.3502492904663086,1.1102423351135742,-2.0201292709616463
0.35120534896850586,1.1102423351135742,-2.0201292709616463
0.35237550735473633,1.1102423351135742,-2.0201292709616463
0.3533756732940674,1.1102423351135742,-2.0201292709616463
0.35437607765197754,1.1102423351135742,-2.0201292709616463
0.3552393913269043,1.1102423351135742,-2.0201292709616463
0.35623598098754883,1.1102423351135742,-2.0201292709616463
0.35720229148864746,1.1102423351135742,-2.0201292709616463
0.35872912406921387,1.1102423351135742,-2.0201292709616463
0.35973072052001953,1.1102423351135742,-2.0201292709616463
0.3607301712036133,1.1102423351135742,-2.0201292709616463
0.36173057556152344,1.1102423351135742,-2.0201292709616463
0.3627297878265381,1.1102423351135742,-2.0201292709616463
0.36372947692871094,1.1102423351135742,-2.0201292709616463
0.3647325038909912,1.1102423351135742,-2.0201292709616463
0.36573123931884766,1.1102423351135742,-2.0201292709616463
0.3667299747467041,1.1102423351135742,-2.0201292709616463
0.36772990226745605,1.1102423351135742,-2.0201292709616463
0.368729829788208,1.1102423351135742,-2.0201292709616463
0.3697671890258789,1.1102423351135742,-2.0201292709616463
0.37076592445373535,1.1102423351135742,-2.0201292709616463
0.3717682361602783,1.1102423351135742,-2.0201292709616463
0.3727707862854004,1.1102423351135742,-2.0201292709616463
0.3737678527832031,1.1102423351135742,-2.0201292709616463
0.3747694492340088,1.1102423351135742,-2.0201292709616463
0.37576961517333984,1.1102423351135742,-2.0201292709616463
0.3767683506011963,1.1102423351135742,-2.0201292709616463
0.37776994705200195,1.1102423351135742,-2.0201292709616463
0.3787682056427002,1.1102423351135742,-2.0201292709616463
0.3797719478607178,1.1102423351135742,-2.0201292709616463
0.3807690143585205,1.1102423351135742,-2.0201292709616463
0.38176846504211426,1.1102423351135742,-2.0201292709616463
0.3827681541442871,1.1102423351135742,-2.0201292709616463
0.3837714195251465,1.1102423351135742,-2.0201292709616463
0.3847496509552002,1.1102423351135742,-2.0201292709616463
0.3857688903808594,1.1102423351135742,-2.0201292709616463
0.3867664337158203,1.1102423351135742,-2.0201292709616463
0.3877699375152588,1.1102423351135742,-2.0201292709616463
0.38877201080322266,1.1102423351135742,-2.0201292709616463
0.3897244930267334,1.1102423351135742,-2.0201292709616463
0.39076900482177734,1.1102423351135742,-2.0201292709616463
0.39174795150756836,1.1102423351135742,-2.0201292709616463
0.3927345275878906,1.1102423351135742,-2.0201292709616463
0.3937702178955078,1.1102423351135742,-2.0201292709616463
0.39476919174194336,1.1102423351135742,-2.0201292709616463
0.3957712650299072,1.1102423351135742,-2.0201292709616463
0.3967704772949219,1.1102423351135742,-2.0201292709616463
0.39777040481567383,1.1102423351135742,-2.0201292709616463
0.3987393379211426,1.1102423351135742,-2.0201292709616463
0.39977121353149414,1.1102423351135742,-2.0201292709616463
0.4007737636566162,1.1102423351135742,-2.0201292709616463
0.40177011489868164,1.1102423351135742,-2.0201292709616463
0.4027676582336426,1.1102423351135742,-2.0201292709616463
0.40376973152160645,1.1102423351135742,-2.0201292709616463
0.4047372341156006,1.1102423351135742,-2.0201292709616463
0.40577149391174316,1.1102423351135742,-2.0201292709616463
0.4067704677581787,1.1102423351135742,-2.0201292709616463
0.40777087211608887,1.1102423351135742,-2.0201292709616463
0.40877413749694824,1.1102423351135742,-2.0201292709616463
0.4097709655761719,1.1102423351135742,-2.0201292709616463
0.41082310676574707,1.1102423351135742,-2.0201292709616463
0.41182470321655273,1.1102423351135742,-2.0201292709616463
0.41278934478759766,1.1102423351135742,-2.0201292709616463
0.41382527351379395,1.1102423351135742,-2.0201292709616463
0.4148237705230713,1.1102423351135742,-2.0201292709616463
0.41582560539245605,1.1102423351135742,-2.0201292709616463
0.41678833961486816,1.1102423351135742,-2.0201292709616463
0.417830228805542,1.1102423351135742,-2.0201292709616463
0.4188237190246582,1.1102423351135742,-2.0201292709616463
0.4197885990142822,1.1102423351135742,-2.0201292709616463
0.42082762718200684,1.1102423351135742,-2.0201292709616463
0.42182254791259766,1.1102423351135742,-2.0201292709616463
0.4228193759918213,1.1102423351135742,-2.0201292709616463
0.42382192611694336,1.1102423351135742,-2.0201292709616463
0.425372838973999,1.1102423351135742,-2.0201292709616463
0.4264237880706787,1.1102423351135742,-2.0201292709616463
0.42742919921875,1.1102423351135742,-2.0201292709616463
0.4284234046936035,1.1102423351135742,-2.0201292709616463
0.42942380905151367,1.1102423351135742,-2.0201292709616463
0.4304378032684326,1.1102423351135742,-2.0201292709616463
0.43142247200012207,1.1102423351135742,-2.0201292709616463
0.43242311477661133,1.1102423351135742,-2.0201292709616463
0.4333927631378174,1.1102423351135742,-2.0201292709616463
0.43442440032958984,1.1102423351135742,-2.0201292709616463
0.4354219436645508,1.1102423351135742,-2.0201292709616463
0.43642187118530273,1.1102423351135742,-2.0201292709616463
0.4374222755432129,1.1102423351135742,-2.0201292709616463
0.43842124938964844,1.1102423351135742,-2.0201292709616463
0.4393899440765381,1.1102423351135742,-2.0201292709616463
0.44038963317871094,1.1102423351135742,-2.0201292709616463
0.441425085067749,1.1102423351135742,-2.0201292709616463
0.44243311882019043,1.1102423351135742,-2.0201292709616463
0.4434244632720947,1.1102423351135742,-2.0201292709616463
0.4443821907043457,1.1102423351135742,-2.0201292709616463
0.4454360008239746,1.1102423351135742,-2.0201292709616463
0.4463810920715332,1.1102423351135742,-2.0201292709616463
0.4473896026611328,1.1102423351135742,-2.0201292709616463
0.44843602180480957,1.1102423351135742,-2.0201292709616463
0.44942283630371094,1.1102423351135742,-2.0201292709616463
0.4504244327545166,1.1102423351135742,-2.0201292709616463
0.45261049270629883,1.1102423351135742,-2.0201292709616463
0.45342445373535156,1.1102423351135742,-2.0201292709616463
0.4543900489807129,1.1102423351135742,-2.0201292709616463
0.4553797245025635,1.1102423351135742,-2.0201292709616463
0.4564213752746582,1.1102423351135742,-2.0201292709616463
0.45742011070251465,1.1102423351135742,-2.0201292709616463
0.45838022232055664,1.1102423351135742,-2.0201292709616463
0.4593784809112549,1.1102423351135742,-2.0201292709616463
0.46042609214782715,1.1102423351135742,-2.0201292709616463
0.46138525009155273,1.1102423351135742,-2.0201292709616463
0.4624214172363281,1.1102423351135742,-2.0201292709616463
0.4634218215942383,1.1102423351135742,-2.0201292709616463
0.46442699432373047,1.1102423351135742,-2.0201292709616463
0.4653947353363037,1.1102423351135742,-2.0201292709616463
0.4664022922515869,1.1102423351135742,-2.0201292709616463
0.4673919677734375,1.1102423351135742,-2.0201292709616463
0.4685947895050049,1.1102423351135742,-2.0201292709616463
0.4694657325744629,1.1102423351135742,-2.0201292709616463
0.47042250633239746,1.1102423351135742,-2.0201292709616463
0.47137951850891113,1.1102423351135742,-2.0201292709616463
0.4723813533782959,1.1102423351135742,-2.0201292709616463
0.47342824935913086,1.1102423351135742,-2.0201292709616463
0.4744226932525635,1.1102423351135742,-2.0201292709616463
0.4753890037536621,1.1102423351135742,-2.0201292709616463
0.476423978805542,1.1102423351135742,-2.0201292709616463
0.4774305820465088,1.1102423351135742,-2.0201292709616463
0.4783895015716553,1.1102423351135742,-2.0201292709616463
0.4793822765350342,1.1102423351135742,-2.0201292709616463
0.4803779125213623,1.1102423351135742,-2.0201292709616463
0.48137927055358887,1.1102423351135742,-2.0201292709616463
0.48238110542297363,1.1102423351135742,-2.0201292709616463
0.48337817192077637,1.1102423351135742,-2.0201292709616463
0.4843776226043701,1.1102423351135742,-2.0201292709616463
0.485384464263916,1.1102423351135742,-2.0201292709616463
0.48637938499450684,1.1102423351135742,-2.0201292709616463
0.4874265193939209,1.1102423351135742,-2.0201292709616463
0.488422155380249,1.1102423351135742,-2.0201292709616463
0.48942136764526367,1.1102423351135742,-2.0201292709616463
0.490389347076416,1.1102423351135742,-2.0201292709616463
0.4914524555206299,1.1102423351135742,-2.0201292709616463
0.49242401123046875,1.1102423351135742,-2.0201292709616463
0.4933931827545166,1.1102423351135742,-2.0201292709616463
0.49443912506103516,1.1102423351135742,-2.0201292709616463
0.4954237937927246,1.1102423351135742,-2.0201292709616463
0.4963948726654053,1.1102423351135742,-2.0201292709616463
0.49739503860473633,1.1102423351135742,-2.0201292709616463
0.4984161853790283,1.1102423351135742,-2.0201292709616463
0.49941086769104004,1.1102423351135742,-2.0201292709616463
0.5003948211669922,1.1102423351135742,-2.0201292709616463
0.501394510269165,1.1102423351135742,-2.0201292709616463
0.5023946762084961,1.1102423351135742,-2.0201292709616463
0.5033957958221436,1.1102423351135742,-2.0201292709616463
0.5043959617614746,1.1102423351135742,-2.0201292709616463
0.5053949356079102,1.1102423351135742,-2.0201292709616463
0.5064253807067871,1.1102423351135742,-2.0201292709616463
0.5074295997619629,1.1102423351135742,-2.0201292709616463
0.5084290504455566,1.1102423351135742,-2.0201292709616463
0.5094256401062012,1.1102423351135742,-2.0201292709616463
0.5104267597198486,1.1102423351135742,-2.0201292709616463
0.5114812850952148,1.1102423351135742,-2.0201292709616463
0.5124802589416504,1.1102423351135742,-2.0201292709616463
0.5134797096252441,1.1102423351135742,-2.0201292709616463
0.5144791603088379,1.1102423351135742,-2.0201292709616463
0.51548171043396,1.1102423351135742,-2.0201292709616463
0.5164859294891357,1.1102423351135742,-2.0201292709616463
0.5174508094787598,1.1102423351135742,-2.0201292709616463
0.5184814929962158,1.1102423351135742,-2.0201292709616463
0.5194790363311768,1.1102423351135742,-2.0201292709616463
0.5204806327819824,1.1102423351135742,-2.0201292709616463
0.5214798450469971,1.1102423351135742,-2.0201292709616463
0.5224831104278564,1.1102423351135742,-2.0201292709616463
0.523482084274292,1.1102423351135742,-2.0201292709616463
0.5244512557983398,1.1102423351135742,-2.0201292709616463
0.5254778861999512,1.1102423351135742,-2.0201292709616463
0.5260355472564697,1.1102423351135742,-2.0201292709616463
0.5270886421203613,1.1102423351135742,-2.0201292709616463
0.528090238571167,1.1102423351135742,-2.0201292709616463
0.529090404510498,1.1102423351135742,-2.0201292709616463
0.5300867557525635,1.1102423351135742,-2.0201292709616463
0.531090259552002,1.1102423351135742,-2.0201292709616463
0.5320916175842285,1.1102423351135742,-2.0201292709616463
0.5330884456634521,1.1102423351135742,-2.0201292709616463
0.5480971336364746,1.1102423351135742,-2.0201292709616463
0.5490593910217285,1.1102423351135742,-2.0201292709616463
0.5500903129577637,1.1102423351135742,-2.0201292709616463
0.5510907173156738,1.1102423351135742,-2.0201292709616463
